,Taxon,Branch Type,l1,l2,l1/l2,Topology
386,Myiar tuber LSUMZ446,terminal,0.048863,0.199025,0.24551187,ASTRAL
387,  ,internal,0.00298,0.031101,0.095816855,ASTRAL
388,Myiar tuber LSUMZ67288,terminal,0.051843,0.230125,0.225281912,ASTRAL
389,  ,internal,0.028963,0.022126,1.309002983,ASTRAL
390,Myiar tuber LSUMZ46609,terminal,0.056381,0.204023,0.276346294,ASTRAL
391,Myiar barbi FMNH331081,terminal,0.056381,0.204023,0.276346294,ASTRAL
392,  ,internal,0.024424,0.048228,0.506427801,ASTRAL
393,  ,internal,0.005875,0.017568,0.334414845,ASTRAL
394,Myiar tuber LSUMZ15135,terminal,0.086681,0.269819,0.321256101,ASTRAL
395,  ,internal,0.006959,0.014337,0.485387459,ASTRAL
396,Myiar tuber MPEGBR163112,terminal,0.093639,0.284156,0.329533777,ASTRAL
397,  ,internal,0.046295,0.093649,0.494345909,ASTRAL
398,Myiar apica ICAMC1367,terminal,0.139935,0.377805,0.370389487,ASTRAL
399,  ,internal,0.053083,0.011233,4.725629841,ASTRAL
400,Myiar swaoni L48574,terminal,0.157851,0.286896,0.550202861,ASTRAL
401,Myiar swaoni MPEGSC041,terminal,0.157851,0.286896,0.550202861,ASTRAL
402,  ,internal,0.035167,0.102142,0.344295197,ASTRAL
403,  ,internal,0.014702,0.005736,2.563110181,ASTRAL
404,Myiar swaoni L9563,terminal,0.20772,0.394774,0.526174469,ASTRAL
405,  ,internal,0.044653,0.044702,0.998903852,ASTRAL
406,Myiar cepha L22722,terminal,0.252373,0.439476,0.57425889,ASTRAL
407,  ,internal,0.046495,0.029252,1.589463968,ASTRAL
408,Myiar stodus K6389,terminal,0.019265,0.085181,0.226165459,ASTRAL
409,Myiar sagra LSUMZ83005,terminal,0.019265,0.085181,0.226165459,ASTRAL
410,  ,internal,0.006886,0.062191,0.110723417,ASTRAL
411,Myiar antrum L11466,terminal,0.02615,0.147372,0.177442119,ASTRAL
412,  ,internal,0.017724,0.016357,1.083572782,ASTRAL
413,Myiar tyrlus L38002,terminal,0.043874,0.163729,0.26796719,ASTRAL
414,  ,internal,0.015493,0.005345,2.898596819,ASTRAL
415,Myiar crini L53031,terminal,0.059368,0.169074,0.351136189,ASTRAL
416,  ,internal,0.0016,0.0463,0.034557235,ASTRAL
417,Myiar cincen L5318,terminal,0.060967,0.215374,0.283075023,ASTRAL
418,  ,internal,0.015206,0.025857,0.588080597,ASTRAL
419,Myiar nuttin CZ335354,terminal,0.076173,0.241231,0.315767874,ASTRAL
420,  ,internal,0.022308,0.018343,1.216158753,ASTRAL
421,Myiar yucat K1880,terminal,0.09848,0.259574,0.379390848,ASTRAL
422,  ,internal,0.14136,0.005675,24.9092511,ASTRAL
423,Myiar sagra LSUUF41219,terminal,0.239841,0.265249,0.90421076,ASTRAL
424,  ,internal,0.029513,0.153657,0.192070651,ASTRAL
425,Myiar panmen L9935,terminal,0.069883,0.286499,0.243920572,ASTRAL
426,Myiar phalus SB28498,terminal,0.069883,0.286499,0.243920572,ASTRAL
427,  ,internal,0.19947,0.132407,1.506491349,ASTRAL
428,  ,internal,0.029514,0.049822,0.592388905,ASTRAL
429,  ,internal,0.043705,0.006147,7.109972344,ASTRAL
430,Myiar swaoni A6077,terminal,0.342572,0.474875,0.721394051,ASTRAL
431,  ,internal,0.144426,0.022563,6.401010504,ASTRAL
432,Myiar fero L48292,terminal,0.486998,0.497437,0.979014428,ASTRAL
433,  ,internal,0.176658,0.01713,10.31278459,ASTRAL
434,Myiar tyrlus LSU22558,terminal,0.663656,0.514567,1.289736808,ASTRAL
435,  ,internal,0.286939,0.00633,45.3300158,ASTRAL
436,Myiar nuttin UWB81327,terminal,0.950595,0.520897,1.824919322,ASTRAL
437,  ,internal,0.162057,0.902573,0.17955002,ASTRAL
438,Casior fuscus MPEGCAPI72,terminal,0.253287,0.531722,0.476352304,ASTRAL
439,Rhytip immunda SB11003,terminal,0.253287,0.531722,0.476352304,ASTRAL
440,  ,internal,0.6105,0.324324,1.882376882,ASTRAL
441,Rhytip simplex GSB23,terminal,0.863787,0.856046,1.009042738,ASTRAL
442,  ,internal,0.125952,0.356009,0.353788809,ASTRAL
443,Siryst sibtor L20206,terminal,0.170352,0.509302,0.33448131,ASTRAL
444,Siryst sibtor L27464,terminal,0.170352,0.509302,0.33448131,ASTRAL
445,  ,internal,0.389618,0.378045,1.030612758,ASTRAL
446,Siryst sibtor L2140,terminal,0.55997,0.887347,0.631060904,ASTRAL
447,  ,internal,0.429769,0.324708,1.323555317,ASTRAL
448,  ,internal,0.122914,0.211415,0.581387319,ASTRAL
449,  ,internal,0.078612,0.04164,1.887896254,ASTRAL
450,Myiar semfus L5213,terminal,1.191265,1.46511,0.81308912,ASTRAL
451,  ,internal,0.066201,0.17941,0.36899281,ASTRAL
452,Tyranus forfic L48080,terminal,0.025968,0.244331,0.106282052,ASTRAL
453,Tyranus vertic L41824,terminal,0.025968,0.244331,0.106282052,ASTRAL
454,  ,internal,0.063388,0.030786,2.058987852,ASTRAL
455,Tyranus vocran L58274,terminal,0.089355,0.275117,0.32478909,ASTRAL
456,  ,internal,0.057936,0.194126,0.29844534,ASTRAL
457,Tyranus couchi L48091,terminal,0.043023,0.327087,0.131533812,ASTRAL
458,Tyranus crassi F343264,terminal,0.043023,0.327087,0.131533812,ASTRAL
459,  ,internal,0.104268,0.142155,0.733481059,ASTRAL
460,  ,internal,0.014535,0.025098,0.579129811,ASTRAL
461,Tyranus caudif L16814,terminal,0.161827,0.49434,0.327359712,ASTRAL
462,  ,internal,0.017321,0.014918,1.161080574,ASTRAL
463,Tyranus nivgul L5241,terminal,0.179148,0.509258,0.351782397,ASTRAL
464,  ,internal,0.015638,0.055828,0.280110339,ASTRAL
465,Tyranus melcus K9885,terminal,0.03706,0.200685,0.184667514,ASTRAL
466,Tyranus melcus MZUSP80780,terminal,0.03706,0.200685,0.184667514,ASTRAL
467,  ,internal,0.007396,0.029184,0.253426535,ASTRAL
468,Tyranus melcus LSUMZ28429,terminal,0.044456,0.229868,0.19339795,ASTRAL
469,  ,internal,0.041071,0.015728,2.611330112,ASTRAL
470,Tyranus melcus LSUMZ13902,terminal,0.085527,0.245596,0.348242642,ASTRAL
471,  ,internal,0.006905,0.056064,0.123162814,ASTRAL
472,Tyranus domsis L11353,terminal,0.092432,0.30166,0.306411191,ASTRAL
473,  ,internal,0.037573,0.127057,0.29571767,ASTRAL
474,Tyranus alblar L15257,terminal,0.130005,0.428717,0.303241999,ASTRAL
475,  ,internal,0.06478,0.136369,0.475034649,ASTRAL
476,  ,internal,0.033937,0.044844,0.756779056,ASTRAL
477,Tyranus savana L48429,terminal,0.228723,0.60993,0.37499877,ASTRAL
478,  ,internal,0.130645,0.061149,2.136502641,ASTRAL
479,Tyranus tyrnus L3328,terminal,0.359368,0.671079,0.535507742,ASTRAL
480,  ,internal,0.067815,0.278491,0.243508767,ASTRAL
481,Myiodyn hemchry L28199,terminal,0.134788,0.294691,0.457387569,ASTRAL
482,Myiodyn chrlus L22815,terminal,0.134788,0.294691,0.457387569,ASTRAL
483,  ,internal,0.051297,0.221462,0.231628902,ASTRAL
484,Myiodyn mactus LSUMZ42518,terminal,0.186085,0.516153,0.360522946,ASTRAL
485,  ,internal,0.083218,0.041569,2.001924511,ASTRAL
486,Myiodyn bai L5137,terminal,0.269303,0.557722,0.48286243,ASTRAL
487,  ,internal,0.121757,0.020903,5.824857676,ASTRAL
488,Myiodyn mactus LSUMZ66057,terminal,0.39106,0.578624,0.675844763,ASTRAL
489,  ,internal,0.036123,0.370946,0.097380751,ASTRAL
490,  ,internal,0.026142,0.020803,1.256645676,ASTRAL
491,Conopi parvus L48291,terminal,0.140698,0.253715,0.554551367,ASTRAL
492,Conopi albvit L46625,terminal,0.140698,0.253715,0.554551367,ASTRAL
493,  ,internal,0.256981,0.450384,0.570581992,ASTRAL
494,Conopi tritus K3772,terminal,0.39768,0.704099,0.564806938,ASTRAL
495,  ,internal,0.055645,0.266275,0.208975683,ASTRAL
496,  ,internal,0.087253,0.00797,10.9476788,ASTRAL
497,Megary pitgua L18467,terminal,0.540578,0.978344,0.55254389,ASTRAL
498,  ,internal,0.022718,0.120113,0.189138561,ASTRAL
499,Myioze graden L41630,terminal,0.054818,0.69726,0.078619166,ASTRAL
500,Myioze simi L10837,terminal,0.054818,0.69726,0.078619166,ASTRAL
501,  ,internal,0.358062,0.007975,44.89805643,ASTRAL
502,Myioze caysis L9221,terminal,0.07025,0.355774,0.197456812,ASTRAL
503,Myioze caysis GCN983,terminal,0.07025,0.355774,0.197456812,ASTRAL
504,  ,internal,0.34263,0.349462,0.980449949,ASTRAL
505,  ,internal,0.150415,0.393222,0.382519289,ASTRAL
506,  ,internal,0.315493,0.023768,13.2738556,ASTRAL
507,Myiodyn mactus SB13961,terminal,0.878788,1.122225,0.783076478,ASTRAL
508,  ,internal,0.027996,0.036269,0.771898867,ASTRAL
509,Empinom aurcri SP90097,terminal,0.906784,1.158494,0.78272654,ASTRAL
510,  ,internal,0.174789,0.339738,0.514481748,ASTRAL
511,Philohy lictor L28817,terminal,0.357498,0.166963,2.14118098,ASTRAL
512,Philohy lictor FMNH391522,terminal,0.357498,0.166963,2.14118098,ASTRAL
513,  ,internal,0.724075,1.331269,0.543898341,ASTRAL
514,  ,internal,0.104672,0.020135,5.198510057,ASTRAL
515,Pitang sultus L7348,terminal,1.186245,1.518367,0.781263687,ASTRAL
516,  ,internal,0.07122,0.126153,0.564552567,ASTRAL
517,  ,internal,0.086148,0.038445,2.240811549,ASTRAL
518,Attila bolnus L13074,terminal,0.050573,0.450055,0.11237071,ASTRAL
519,Attila citri L42874,terminal,0.050573,0.450055,0.11237071,ASTRAL
520,  ,internal,0.139258,0.097116,1.433934676,ASTRAL
521,Attila tordus SB28291,terminal,0.189831,0.547171,0.346931764,ASTRAL
522,  ,internal,0.399123,0.016266,24.53725563,ASTRAL
523,Attila rufus MZU92194,terminal,0.588954,0.563438,1.04528626,ASTRAL
524,  ,internal,0.114948,0.321613,0.357410926,ASTRAL
525,Attila cinmeus K1236,terminal,0.272203,0.170239,1.598946187,ASTRAL
526,Attila cinmeus SB11685,terminal,0.272203,0.170239,1.598946187,ASTRAL
527,  ,internal,0.431699,0.714812,0.603933622,ASTRAL
528,  ,internal,0.423426,0.043568,9.718738524,ASTRAL
529,Attila phorus SP93549,terminal,1.127328,0.928618,1.213984652,ASTRAL
530,  ,internal,0.216285,0.754347,0.286718181,ASTRAL
531,  ,internal,0.162066,0.011378,14.24380383,ASTRAL
532,Tyranop sulrea L42165,terminal,1.505679,1.694344,0.888650121,ASTRAL
533,  ,internal,0.130545,0.041252,3.164573839,ASTRAL
534,Conopi cinnet KU17356,terminal,1.636224,1.735596,0.94274474,ASTRAL
535,  ,internal,0.101483,0.251379,0.403705162,ASTRAL
536,Rampho megpha LSUMZ10867,terminal,0.131713,0.570665,0.230806165,ASTRAL
537,Rampho megpha MPEGSC136,terminal,0.131713,0.570665,0.230806165,ASTRAL
538,  ,internal,0.983255,0.940827,1.045096495,ASTRAL
539,Rampho fuscau L18539,terminal,0.317846,0.873779,0.363760173,ASTRAL
540,Deltar flamtus W101150,terminal,0.317846,0.873779,0.363760173,ASTRAL
541,  ,internal,0.797122,0.637713,1.249969814,ASTRAL
542,  ,internal,0.353269,0.029479,11.98375114,ASTRAL
543,Rampho rufuda L18391,terminal,1.468237,1.540971,0.95279989,ASTRAL
544,  ,internal,0.26947,0.446004,0.604187406,ASTRAL
545,  ,internal,0.119922,0.024519,4.890982503,ASTRAL
546,Machet rixosa L37884,terminal,1.857629,2.011493,0.923507564,ASTRAL
547,  ,internal,0.199043,0.013067,15.23249407,ASTRAL
548,Legatu leupha L29950,terminal,2.056672,2.02456,1.015861224,ASTRAL
549,  ,internal,0.033469,0.347309,0.096366636,ASTRAL
550,  ,internal,0.397061,0.018966,20.93541073,ASTRAL
551,Lesson oreas LSU61378,terminal,0.192443,0.569782,0.337748472,ASTRAL
552,Lesson rufa A9938,terminal,0.192443,0.569782,0.337748472,ASTRAL
553,  ,internal,2.294759,1.821053,1.26012752,ASTRAL
554,  ,internal,0.461957,0.012178,37.93373296,ASTRAL
555,Myiopho flavns LSU1776,terminal,2.949159,2.403014,1.227274997,ASTRAL
556,  ,internal,0.1966,0.080693,2.436394731,ASTRAL
557,Musgra brecau L5247,terminal,3.145759,2.483707,1.266558012,ASTRAL
558,  ,internal,0.404477,0.023731,17.04424592,ASTRAL
559,Musaxi rufver L7728,terminal,3.550236,2.507437,1.415882433,ASTRAL
560,  ,internal,0.387847,1.374612,0.282150163,ASTRAL
561,Anaire alpin NM34088,terminal,0.259571,0.513682,0.505314572,ASTRAL
562,Anaire flaviro CU52375,terminal,0.259571,0.513682,0.505314572,ASTRAL
563,  ,internal,0.034402,0.065918,0.521890834,ASTRAL
564,Anaire nigrosta F391921,terminal,0.293973,0.5796,0.507199793,ASTRAL
565,  ,internal,0.65754,0.012444,52.83992285,ASTRAL
566,Anaire parlus A12192,terminal,0.951513,0.592044,1.607166021,ASTRAL
567,  ,internal,0.141463,0.165344,0.855567786,ASTRAL
568,Anaire regide LSU72421,terminal,1.092976,0.757387,1.44308788,ASTRAL
569,  ,internal,0.13948,0.602071,0.231667029,ASTRAL
570,Uromyi agrap L8325,terminal,1.232455,1.359458,0.90657821,ASTRAL
571,  ,internal,0.055187,0.157385,0.350649681,ASTRAL
572,Serpop hypleu L43050,terminal,0.262394,0.586071,0.447717085,ASTRAL
573,Serpop munda L38360,terminal,0.262394,0.586071,0.447717085,ASTRAL
574,  ,internal,0.439324,0.015076,29.14062085,ASTRAL
575,Serpop subata Y101031,terminal,0.701718,0.601148,1.167296573,ASTRAL
576,  ,internal,0.243104,0.615942,0.394686513,ASTRAL
577,Polyst supcil MPEGDZ6285,terminal,0.944822,1.21709,0.776295919,ASTRAL
578,  ,internal,0.34282,0.299754,1.143671144,ASTRAL
579,  ,internal,0.130945,0.118756,1.102639025,ASTRAL
580,Pseucol citre FMNH316706,terminal,0.061837,0.333699,0.185307717,ASTRAL
581,Pseucol flaviven MPEGCMN37,terminal,0.061837,0.333699,0.185307717,ASTRAL
582,  ,internal,0.2808,0.400769,0.700652995,ASTRAL
583,Pseucol acuti L37915,terminal,0.342637,0.734468,0.466510454,ASTRAL
584,  ,internal,0.75392,0.125036,6.029623468,ASTRAL
585,Pseucol scleri L38161,terminal,1.096557,0.859503,1.275803575,ASTRAL
586,  ,internal,0.225086,0.538615,0.417897756,ASTRAL
587,Serpop cinrea L22901,terminal,0.339389,0.395056,0.859090863,ASTRAL
588,Serpop nigcan SB13623,terminal,0.339389,0.395056,0.859090863,ASTRAL
589,  ,internal,0.982254,1.003062,0.97925552,ASTRAL
590,  ,internal,0.096945,0.237481,0.408222131,ASTRAL
591,  ,internal,0.25125,0.033435,7.514580529,ASTRAL
592,Culici cauuta L15410,terminal,1.669838,1.669034,1.000481716,ASTRAL
593,  ,internal,0.185687,0.007654,24.26012542,ASTRAL
594,Uromyi agili H2514,terminal,1.855524,1.676688,1.106660273,ASTRAL
595,  ,internal,0.483252,0.072193,6.693889989,ASTRAL
596,Polyst peclis YPM137548,terminal,0.609052,0.277753,2.192782796,ASTRAL
597,Polyst peclis L38120,terminal,0.609052,0.277753,2.192782796,ASTRAL
598,  ,internal,1.729724,1.471129,1.175779962,ASTRAL
599,  ,internal,0.290478,0.791773,0.366870302,ASTRAL
600,Phaeo murina LSUMZ180,terminal,0.039643,0.55535,0.071383812,ASTRAL
601,Phaeo murina LSUMZ456,terminal,0.039643,0.55535,0.071383812,ASTRAL
602,  ,internal,0.259685,0.211997,1.224946579,ASTRAL
603,Phaeo murina LSUMZ48557,terminal,0.299329,0.767348,0.390082466,ASTRAL
604,  ,internal,1.040897,0.018619,55.90509694,ASTRAL
605,Phaeo murina L48589,terminal,1.340225,0.785967,1.705192457,ASTRAL
606,  ,internal,0.519046,1.190286,0.436068306,ASTRAL
607,Phymyi gricep SB14160,terminal,0.089329,0.584775,0.152757898,ASTRAL
608,Phymyi weeden L58430,terminal,0.089329,0.584775,0.152757898,ASTRAL
609,  ,internal,0.738345,0.109969,6.714119434,ASTRAL
610,Phymyi fastus SP93548,terminal,0.827674,0.694744,1.191336665,ASTRAL
611,  ,internal,1.031597,1.281509,0.804986153,ASTRAL
612,  ,internal,0.360739,0.11953,3.01797875,ASTRAL
613,Capsie flaveo GCPEII12,terminal,2.22001,2.095783,1.059274744,ASTRAL
614,  ,internal,0.409244,0.444871,0.919916111,ASTRAL
615,  ,internal,0.051548,0.15339,0.336058413,ASTRAL
616,Suiriri suiri MUSP83359,terminal,0.190225,0.27855,0.682911506,ASTRAL
617,Suiriri suiri MZUSP79709,terminal,0.190225,0.27855,0.682911506,ASTRAL
618,  ,internal,0.182083,0.119521,1.523439396,ASTRAL
619,Suiriri suiri KU2812,terminal,0.372308,0.398071,0.93528039,ASTRAL
620,  ,internal,0.38213,0.029896,12.78197752,ASTRAL
621,Suiriri suiri L18799,terminal,0.754438,0.427967,1.762841528,ASTRAL
622,  ,internal,1.926364,2.266077,0.850087618,ASTRAL
623,  ,internal,0.0662,0.06909,0.958170502,ASTRAL
624,Elaen falla F331074,terminal,0.114572,0.381367,0.300424525,ASTRAL
625,Elaen falla KU6293,terminal,0.114572,0.381367,0.300424525,ASTRAL
626,  ,internal,0.175543,0.051128,3.433402441,ASTRAL
627,Elaen martin W65272,terminal,0.290114,0.432494,0.670793121,ASTRAL
628,  ,internal,0.02413,0.058723,0.410912249,ASTRAL
629,Elaen paltan K3955,terminal,0.314244,0.491217,0.639725417,ASTRAL
630,  ,internal,0.069878,0.027812,2.512512584,ASTRAL
631,Elaen franzii L28247,terminal,0.384123,0.519029,0.740080034,ASTRAL
632,  ,internal,0.144925,0.084639,1.71227212,ASTRAL
633,Elaen paltan K14809,terminal,0.529047,0.603668,0.876387352,ASTRAL
634,  ,internal,0.14056,0.00494,28.4534413,ASTRAL
635,Elaen albcep A2714,terminal,0.669607,0.608608,1.100227076,ASTRAL
636,  ,internal,0.153625,0.107931,1.423363075,ASTRAL
637,Elaen albcep A12145,terminal,0.823232,0.716539,1.148900479,ASTRAL
638,  ,internal,0.158499,0.127837,1.239852312,ASTRAL
639,Elaen chisis L26884,terminal,0.981731,0.844376,1.162670422,ASTRAL
640,  ,internal,0.09846,0.295771,0.332892677,ASTRAL
641,Elaen spelis L42601,terminal,0.120278,0.399033,0.301423692,ASTRAL
642,Elaen pelzel L7249,terminal,0.120278,0.399033,0.301423692,ASTRAL
643,  ,internal,0.800916,0.608362,1.316512208,ASTRAL
644,Elaen partri L48581,terminal,0.921194,1.007395,0.914431777,ASTRAL
645,  ,internal,0.158998,0.132752,1.197707003,ASTRAL
646,  ,internal,0.397781,0.128825,3.087762468,ASTRAL
647,Elaen obsura L38275,terminal,0.146051,0.238527,0.612303848,ASTRAL
648,Elaen flavter L6792,terminal,0.146051,0.238527,0.612303848,ASTRAL
649,  ,internal,0.253915,0.326245,0.778295453,ASTRAL
650,Elaen dayi A4751,terminal,0.399966,0.564772,0.708190208,ASTRAL
651,  ,internal,0.0229,0.053527,0.427821473,ASTRAL
652,Elaen obsura MPEGDZ6727,terminal,0.422865,0.6183,0.683915575,ASTRAL
653,  ,internal,0.828329,0.525034,1.577667351,ASTRAL
654,Elaen gigas L43022,terminal,1.251194,1.143334,1.094338137,ASTRAL
655,  ,internal,0.226778,0.125639,1.804996856,ASTRAL
656,  ,internal,0.028927,0.057664,0.501647475,ASTRAL
657,Elaen strera K9711,terminal,1.506899,1.326637,1.135878918,ASTRAL
658,  ,internal,0.194391,0.075807,2.564288258,ASTRAL
659,Elaen criata L14716,terminal,0.151461,0.711289,0.212938763,ASTRAL
660,Elaen rufcep SB11371,terminal,0.151461,0.711289,0.212938763,ASTRAL
661,  ,internal,1.549829,0.691155,2.242375444,ASTRAL
662,  ,internal,0.30718,0.018782,16.35502076,ASTRAL
663,Elaen mesleu MPEGCMN13,terminal,2.00847,1.421226,1.413195368,ASTRAL
664,  ,internal,0.527992,1.23293,0.428241668,ASTRAL
665,Myiopag olall HAMC713,terminal,0.17129,0.927104,0.184758129,ASTRAL
666,Myiopag canic L42803,terminal,0.17129,0.927104,0.184758129,ASTRAL
667,  ,internal,0.359727,0.058046,6.197274575,ASTRAL
668,Myiopag canic L6656,terminal,0.531017,0.98515,0.539021469,ASTRAL
669,  ,internal,0.16676,0.204475,0.815552023,ASTRAL
670,Myiopag canic L29982,terminal,0.697777,1.189625,0.586552065,ASTRAL
671,  ,internal,1.038681,0.971314,1.069356562,ASTRAL
672,Myiopag subcen L5214,terminal,0.177341,0.983792,0.180262698,ASTRAL
673,Myiopag gaim L22839,terminal,0.177341,0.983792,0.180262698,ASTRAL
674,  ,internal,1.100263,0.822242,1.338125515,ASTRAL
675,Myiopag flavtex L42911,terminal,1.277604,1.806033,0.707409001,ASTRAL
676,  ,internal,0.458854,0.354905,1.292892464,ASTRAL
677,  ,internal,0.656332,0.266446,2.463283367,ASTRAL
678,Tyranul elatu L45850,terminal,2.39279,2.427385,0.985748037,ASTRAL
679,  ,internal,0.143672,0.226771,0.633555437,ASTRAL
680,  ,internal,0.21054,0.108979,1.93193184,ASTRAL
681,  ,internal,0.133444,0.100865,1.322996084,ASTRAL
682,Campto obstum LSUMZ42513,terminal,0.296683,0.962541,0.308228948,ASTRAL
683,Campto obstum MPEGDZ6701,terminal,0.296683,0.962541,0.308228948,ASTRAL
684,  ,internal,0.197517,0.282181,0.699965625,ASTRAL
685,Campto obstum L46501,terminal,0.4942,1.244722,0.397036447,ASTRAL
686,  ,internal,0.326216,0.268325,1.215749557,ASTRAL
687,Campto obstum L61272,terminal,0.820416,1.513048,0.542227345,ASTRAL
688,  ,internal,0.583596,0.079741,7.31864411,ASTRAL
689,Campto imber UWB69443,terminal,0.188359,0.740459,0.254381404,ASTRAL
690,Campto imber K1942,terminal,0.188359,0.740459,0.254381404,ASTRAL
691,  ,internal,1.215654,0.852329,1.426273188,ASTRAL
692,  ,internal,0.08051,0.260042,0.309603833,ASTRAL
693,Ornith brunpil L46583,terminal,0.237191,0.895123,0.264981461,ASTRAL
694,Ornith inerm L18502,terminal,0.237191,0.895123,0.264981461,ASTRAL
695,  ,internal,1.247331,0.957707,1.302413995,ASTRAL
696,  ,internal,0.271782,0.279475,0.972473388,ASTRAL
697,Phymyi urolis L1222,terminal,0.079465,0.827318,0.096051337,ASTRAL
698,Phymyi nigropil L34749,terminal,0.079465,0.827318,0.096051337,ASTRAL
699,  ,internal,0.87028,0.567558,1.533376325,ASTRAL
700,Phymyi cincep L32751,terminal,0.949745,1.394876,0.680881311,ASTRAL
701,  ,internal,0.206028,0.272452,0.756199257,ASTRAL
702,Phymyi burme L5455,terminal,1.155774,1.667328,0.693189342,ASTRAL
703,  ,internal,0.600531,0.464977,1.291528398,ASTRAL
704,  ,internal,0.261681,0.1576,1.660412437,ASTRAL
705,Mecoc hellm L22744,terminal,0.13673,0.700615,0.195157112,ASTRAL
706,Mecoc poecus L32801,terminal,0.13673,0.700615,0.195157112,ASTRAL
707,  ,internal,0.548956,0.486091,1.129327636,ASTRAL
708,Mecoc stirus L32034,terminal,0.685686,1.186707,0.577805642,ASTRAL
709,  ,internal,0.478714,0.502036,0.953545164,ASTRAL
710,Mecoc calter L61299,terminal,1.1644,1.688743,0.689506929,ASTRAL
711,  ,internal,0.171865,0.144143,1.192322902,ASTRAL
712,Mecoc minor L34812,terminal,1.336265,1.832886,0.729049706,ASTRAL
713,  ,internal,0.398641,0.070067,5.689425835,ASTRAL
714,Phymyi plucep L44287,terminal,0.522965,1.002446,0.521688949,ASTRAL
715,Phymyi scleri L38286,terminal,0.522965,1.002446,0.521688949,ASTRAL
716,  ,internal,0.361915,0.062867,5.75683586,ASTRAL
