,Taxon,Branch Type,l1,l2,l1/l2,Topology
386,  ,internal,0.0038,0.031101,0.122182566,ASTRAL
387,Myiar tuber LSUMZ67288,terminal,0.095925,0.230125,0.416838675,ASTRAL
388,  ,internal,0.03398,0.022126,1.535749797,ASTRAL
389,Myiar tuber LSUMZ46609,terminal,0.079836,0.204023,0.391308823,ASTRAL
390,Myiar barbi FMNH331081,terminal,0.079836,0.204023,0.391308823,ASTRAL
391,  ,internal,0.050069,0.048228,1.038172846,ASTRAL
392,  ,internal,0.007453,0.017568,0.42423725,ASTRAL
393,Myiar tuber LSUMZ15135,terminal,0.137358,0.269819,0.509074602,ASTRAL
394,  ,internal,0.010695,0.014337,0.745971961,ASTRAL
395,Myiar tuber MPEGBR163112,terminal,0.148052,0.284156,0.521023663,ASTRAL
396,  ,internal,0.067266,0.093649,0.718277825,ASTRAL
397,Myiar apica ICAMC1367,terminal,0.215319,0.377805,0.569920991,ASTRAL
398,  ,internal,0.054791,0.011233,4.87768183,ASTRAL
399,Myiar swaoni L48574,terminal,0.204401,0.286896,0.712456779,ASTRAL
400,Myiar swaoni MPEGSC041,terminal,0.204401,0.286896,0.712456779,ASTRAL
401,  ,internal,0.065709,0.102142,0.643310294,ASTRAL
402,  ,internal,0.012866,0.005736,2.243026499,ASTRAL
403,Myiar swaoni L9563,terminal,0.282976,0.394774,0.716805058,ASTRAL
404,  ,internal,0.068859,0.044702,1.540400877,ASTRAL
405,Myiar cepha L22722,terminal,0.351835,0.439476,0.800578416,ASTRAL
406,  ,internal,0.049977,0.029252,1.708498564,ASTRAL
407,Myiar stodus K6389,terminal,0.036587,0.085181,0.429520668,ASTRAL
408,Myiar sagra LSUMZ83005,terminal,0.036587,0.085181,0.429520668,ASTRAL
409,  ,internal,0.011261,0.062191,0.181071216,ASTRAL
410,Myiar antrum L11466,terminal,0.047848,0.147372,0.324674972,ASTRAL
411,  ,internal,0.031509,0.016357,1.926331234,ASTRAL
412,Myiar tyrlus L38002,terminal,0.079357,0.163729,0.484685059,ASTRAL
413,  ,internal,0.032054,0.005345,5.997006548,ASTRAL
414,Myiar crini L53031,terminal,0.111411,0.169074,0.658948153,ASTRAL
415,  ,internal,0.003126,0.0463,0.067516199,ASTRAL
416,Myiar cincen L5318,terminal,0.114537,0.215374,0.531805139,ASTRAL
417,  ,internal,0.014166,0.025857,0.54785938,ASTRAL
418,Myiar nuttin CZ335354,terminal,0.128703,0.241231,0.533525956,ASTRAL
419,  ,internal,0.027518,0.018343,1.500190808,ASTRAL
420,Myiar yucat K1880,terminal,0.156221,0.259574,0.601836085,ASTRAL
421,  ,internal,0.184696,0.005675,32.54555066,ASTRAL
422,Myiar sagra LSUUF41219,terminal,0.340917,0.265249,1.285271575,ASTRAL
423,  ,internal,0.0319,0.153657,0.207605251,ASTRAL
424,Myiar panmen L9935,terminal,0.085653,0.286499,0.298964394,ASTRAL
425,Myiar phalus SB28498,terminal,0.085653,0.286499,0.298964394,ASTRAL
426,  ,internal,0.287164,0.132407,2.168797722,ASTRAL
427,  ,internal,0.028996,0.049822,0.581991891,ASTRAL
428,  ,internal,0.035612,0.006147,5.793395152,ASTRAL
429,Myiar swaoni A6077,terminal,0.437424,0.474875,0.921135036,ASTRAL
430,  ,internal,0.148193,0.022563,6.567965253,ASTRAL
431,Myiar fero L48292,terminal,0.585618,0.497437,1.17727069,ASTRAL
432,  ,internal,0.178897,0.01713,10.44349095,ASTRAL
433,Myiar tyrlus LSU22558,terminal,0.764515,0.514567,1.485744325,ASTRAL
434,  ,internal,0.260355,0.00633,41.13033175,ASTRAL
435,Myiar nuttin UWB81327,terminal,1.02487,0.520897,1.967509892,ASTRAL
436,  ,internal,0.111664,0.902573,0.123717417,ASTRAL
437,Casior fuscus MPEGCAPI72,terminal,0.237449,0.531722,0.446566063,ASTRAL
438,Rhytip immunda SB11003,terminal,0.237449,0.531722,0.446566063,ASTRAL
439,  ,internal,0.647508,0.324324,1.996484996,ASTRAL
440,Rhytip simplex GSB23,terminal,0.884957,0.856046,1.033772718,ASTRAL
441,  ,internal,0.164921,0.356009,0.463249525,ASTRAL
442,Siryst sibtor L20206,terminal,0.169053,0.509302,0.33193076,ASTRAL
443,Siryst sibtor L27464,terminal,0.169053,0.509302,0.33193076,ASTRAL
444,  ,internal,0.430552,0.378045,1.138890873,ASTRAL
445,Siryst sibtor L2140,terminal,0.599604,0.887347,0.675726632,ASTRAL
446,  ,internal,0.450274,0.324708,1.386704362,ASTRAL
447,  ,internal,0.086656,0.211415,0.40988577,ASTRAL
448,  ,internal,0.112527,0.04164,2.702377522,ASTRAL
449,Myiar semfus L5213,terminal,1.249061,1.46511,0.852537352,ASTRAL
450,  ,internal,0.047957,0.17941,0.267303941,ASTRAL
451,Tyranus forfic L48080,terminal,0.035701,0.244331,0.146117357,ASTRAL
452,Tyranus vertic L41824,terminal,0.035701,0.244331,0.146117357,ASTRAL
453,  ,internal,0.092985,0.030786,3.0203664,ASTRAL
454,Tyranus vocran L58274,terminal,0.128686,0.275117,0.467750085,ASTRAL
455,  ,internal,0.093352,0.194126,0.48088355,ASTRAL
456,Tyranus couchi L48091,terminal,0.05782,0.327087,0.176772541,ASTRAL
457,Tyranus crassi F343264,terminal,0.05782,0.327087,0.176772541,ASTRAL
458,  ,internal,0.164217,0.142155,1.155196792,ASTRAL
459,  ,internal,0.028609,0.025098,1.139891625,ASTRAL
460,Tyranus caudif L16814,terminal,0.250647,0.49434,0.507033621,ASTRAL
461,  ,internal,0.024343,0.014918,1.631787103,ASTRAL
462,Tyranus nivgul L5241,terminal,0.27499,0.509258,0.539981699,ASTRAL
463,  ,internal,0.010258,0.055828,0.183742925,ASTRAL
464,Tyranus melcus K9885,terminal,0.050274,0.200685,0.250511996,ASTRAL
465,Tyranus melcus MZUSP80780,terminal,0.050274,0.200685,0.250511996,ASTRAL
466,  ,internal,0.012842,0.029184,0.440035636,ASTRAL
467,Tyranus melcus LSUMZ28429,terminal,0.063116,0.229868,0.274574973,ASTRAL
468,  ,internal,0.063411,0.015728,4.031726857,ASTRAL
469,Tyranus melcus LSUMZ13902,terminal,0.126528,0.245596,0.515187544,ASTRAL
470,  ,internal,0.008029,0.056064,0.14321133,ASTRAL
471,Tyranus domsis L11353,terminal,0.134557,0.30166,0.446055161,ASTRAL
472,  ,internal,0.062989,0.127057,0.495753874,ASTRAL
473,Tyranus alblar L15257,terminal,0.197546,0.428717,0.460784154,ASTRAL
474,  ,internal,0.087701,0.136369,0.643115371,ASTRAL
475,  ,internal,0.06204,0.044844,1.383462671,ASTRAL
476,Tyranus savana L48429,terminal,0.347288,0.60993,0.56938993,ASTRAL
477,  ,internal,0.200502,0.061149,3.278908895,ASTRAL
478,Tyranus tyrnus L3328,terminal,0.54779,0.671079,0.816282435,ASTRAL
479,  ,internal,0.051429,0.278491,0.184670241,ASTRAL
480,Myiodyn hemchry L28199,terminal,0.190441,0.294691,0.64623962,ASTRAL
481,Myiodyn chrlus L22815,terminal,0.190441,0.294691,0.64623962,ASTRAL
482,  ,internal,0.074402,0.221462,0.335958313,ASTRAL
483,Myiodyn mactus LSUMZ42518,terminal,0.264843,0.516153,0.513109485,ASTRAL
484,  ,internal,0.113918,0.041569,2.740455628,ASTRAL
485,Myiodyn bai L5137,terminal,0.378761,0.557722,0.679121498,ASTRAL
486,  ,internal,0.169136,0.020903,8.091470124,ASTRAL
487,Myiodyn mactus LSUMZ66057,terminal,0.547898,0.578624,0.946898158,ASTRAL
488,  ,internal,0.051321,0.370946,0.138351674,ASTRAL
489,  ,internal,0.012168,0.020803,0.584915637,ASTRAL
490,Conopi parvus L48291,terminal,0.184764,0.253715,0.728234436,ASTRAL
491,Conopi albvit L46625,terminal,0.184764,0.253715,0.728234436,ASTRAL
492,  ,internal,0.364723,0.450384,0.809804522,ASTRAL
493,Conopi tritus K3772,terminal,0.549488,0.704099,0.780412982,ASTRAL
494,  ,internal,0.061899,0.266275,0.23246268,ASTRAL
495,  ,internal,0.048611,0.00797,6.099247177,ASTRAL
496,Megary pitgua L18467,terminal,0.659998,0.978344,0.674607296,ASTRAL
497,  ,internal,0.01426,0.120113,0.118721537,ASTRAL
498,Myioze graden L41630,terminal,0.062023,0.69726,0.088952471,ASTRAL
499,Myioze simi L10837,terminal,0.062023,0.69726,0.088952471,ASTRAL
500,  ,internal,0.433387,0.007975,54.34319749,ASTRAL
501,Myioze caysis L9221,terminal,0.077926,0.355774,0.219032307,ASTRAL
502,Myioze caysis GCN983,terminal,0.077926,0.355774,0.219032307,ASTRAL
503,  ,internal,0.417484,0.349462,1.194647773,ASTRAL
504,  ,internal,0.178848,0.393222,0.454827044,ASTRAL
505,  ,internal,0.297825,0.023768,12.5305032,ASTRAL
506,Myiodyn mactus SB13961,terminal,0.972083,1.122225,0.86621043,ASTRAL
507,  ,internal,0.016498,0.036269,0.454878822,ASTRAL
508,Empinom aurcri SP90097,terminal,0.988581,1.158494,0.853332861,ASTRAL
509,  ,internal,0.172955,0.339738,0.50908347,ASTRAL
510,Philohy lictor L28817,terminal,0.385493,0.166963,2.30885286,ASTRAL
511,Philohy lictor FMNH391522,terminal,0.385493,0.166963,2.30885286,ASTRAL
512,  ,internal,0.776043,1.331269,0.582934779,ASTRAL
513,  ,internal,0.094058,0.020135,4.671368264,ASTRAL
514,Pitang sultus L7348,terminal,1.255593,1.518367,0.826936439,ASTRAL
515,  ,internal,0.041424,0.126153,0.328363178,ASTRAL
516,  ,internal,0.054299,0.038445,1.412381324,ASTRAL
517,Attila bolnus L13074,terminal,0.047445,0.450055,0.105420449,ASTRAL
518,Attila citri L42874,terminal,0.047445,0.450055,0.105420449,ASTRAL
519,  ,internal,0.135322,0.097116,1.393405824,ASTRAL
520,Attila tordus SB28291,terminal,0.182767,0.547171,0.334021723,ASTRAL
521,  ,internal,0.424751,0.016266,26.112812,ASTRAL
522,Attila rufus MZU92194,terminal,0.607518,0.563438,1.078233985,ASTRAL
523,  ,internal,0.130102,0.321613,0.404529668,ASTRAL
524,Attila cinmeus K1236,terminal,0.272381,0.170239,1.599991776,ASTRAL
525,Attila cinmeus SB11685,terminal,0.272381,0.170239,1.599991776,ASTRAL
526,  ,internal,0.465238,0.714812,0.650853651,ASTRAL
527,  ,internal,0.373539,0.043568,8.573700881,ASTRAL
528,Attila phorus SP93549,terminal,1.111158,0.928618,1.19657168,ASTRAL
529,  ,internal,0.240159,0.754347,0.318366746,ASTRAL
530,  ,internal,0.135168,0.011378,11.87976797,ASTRAL
531,Tyranop sulrea L42165,terminal,1.486486,1.694344,0.877322433,ASTRAL
532,  ,internal,0.155115,0.041252,3.760181325,ASTRAL
533,Conopi cinnet KU17356,terminal,1.641601,1.735596,0.945842811,ASTRAL
534,  ,internal,0.081109,0.251379,0.322656228,ASTRAL
535,Rampho megpha LSUMZ10867,terminal,0.126087,0.570665,0.220947491,ASTRAL
536,Rampho megpha MPEGSC136,terminal,0.126087,0.570665,0.220947491,ASTRAL
537,  ,internal,0.943533,0.940827,1.002876193,ASTRAL
538,Rampho fuscau L18539,terminal,0.297592,0.873779,0.340580398,ASTRAL
539,Deltar flamtus W101150,terminal,0.297592,0.873779,0.340580398,ASTRAL
540,  ,internal,0.772027,0.637713,1.210618256,ASTRAL
541,  ,internal,0.400131,0.029479,13.57342515,ASTRAL
542,Rampho rufuda L18391,terminal,1.469751,1.540971,0.953782388,ASTRAL
543,  ,internal,0.25296,0.446004,0.567169801,ASTRAL
544,  ,internal,0.102075,0.024519,4.163098006,ASTRAL
545,Machet rixosa L37884,terminal,1.824786,2.011493,0.907179891,ASTRAL
546,  ,internal,0.107495,0.013067,8.226448305,ASTRAL
547,Legatu leupha L29950,terminal,1.932281,2.02456,0.95442022,ASTRAL
548,  ,internal,0.028303,0.347309,0.081492273,ASTRAL
549,  ,internal,0.230886,0.018966,12.17367922,ASTRAL
550,Lesson oreas LSU61378,terminal,0.161205,0.569782,0.282923995,ASTRAL
551,Lesson rufa A9938,terminal,0.161205,0.569782,0.282923995,ASTRAL
552,  ,internal,2.030265,1.821053,1.114885179,ASTRAL
553,  ,internal,0.305539,0.012178,25.08942355,ASTRAL
554,Myiopho flavns LSU1776,terminal,2.497009,2.403014,1.039115461,ASTRAL
555,  ,internal,0.102676,0.080693,1.272427596,ASTRAL
556,Musgra brecau L5247,terminal,2.599686,2.483707,1.046695927,ASTRAL
557,  ,internal,0.213245,0.023731,8.985925583,ASTRAL
558,Musaxi rufver L7728,terminal,2.812931,2.507437,1.121835165,ASTRAL
559,  ,internal,0.284736,1.374612,0.207139178,ASTRAL
560,Anaire alpin NM34088,terminal,0.282515,0.513682,0.549980338,ASTRAL
561,Anaire flaviro CU52375,terminal,0.282515,0.513682,0.549980338,ASTRAL
562,  ,internal,0.029806,0.065918,0.452167845,ASTRAL
563,Anaire nigrosta F391921,terminal,0.312321,0.5796,0.538856108,ASTRAL
564,  ,internal,0.625661,0.012444,50.278126,ASTRAL
565,Anaire parlus A12192,terminal,0.937982,0.592044,1.584311301,ASTRAL
566,  ,internal,0.166908,0.165344,1.009459067,ASTRAL
567,Anaire regide LSU72421,terminal,1.10489,0.757387,1.458818279,ASTRAL
568,  ,internal,0.141177,0.602071,0.234485634,ASTRAL
569,Uromyi agrap L8325,terminal,1.246067,1.359458,0.916591024,ASTRAL
570,  ,internal,0.048063,0.157385,0.305384884,ASTRAL
571,Serpop hypleu L43050,terminal,0.239666,0.586071,0.408936801,ASTRAL
572,Serpop munda L38360,terminal,0.239666,0.586071,0.408936801,ASTRAL
573,  ,internal,0.428416,0.015076,28.41708676,ASTRAL
574,Serpop subata Y101031,terminal,0.668082,0.601148,1.111343629,ASTRAL
575,  ,internal,0.233889,0.615942,0.379725688,ASTRAL
576,Polyst supcil MPEGDZ6285,terminal,0.901971,1.21709,0.741088169,ASTRAL
577,  ,internal,0.392159,0.299754,1.308269448,ASTRAL
578,  ,internal,0.092667,0.118756,0.780314258,ASTRAL
579,Pseucol citre FMNH316706,terminal,0.05463,0.333699,0.16371041,ASTRAL
580,Pseucol flaviven MPEGCMN37,terminal,0.05463,0.333699,0.16371041,ASTRAL
581,  ,internal,0.256729,0.400769,0.640590964,ASTRAL
582,Pseucol acuti L37915,terminal,0.311359,0.734468,0.423924528,ASTRAL
583,  ,internal,0.717712,0.125036,5.740042868,ASTRAL
584,Pseucol scleri L38161,terminal,1.029071,0.859503,1.197286106,ASTRAL
585,  ,internal,0.244173,0.538615,0.453334942,ASTRAL
586,Serpop cinrea L22901,terminal,0.313109,0.395056,0.792568648,ASTRAL
587,Serpop nigcan SB13623,terminal,0.313109,0.395056,0.792568648,ASTRAL
588,  ,internal,0.960135,1.003062,0.957204041,ASTRAL
589,  ,internal,0.113553,0.237481,0.478156147,ASTRAL
590,  ,internal,0.182507,0.033435,5.458561388,ASTRAL
591,Culici cauuta L15410,terminal,1.569304,1.669034,0.940246873,ASTRAL
592,  ,internal,0.131167,0.007654,17.13705252,ASTRAL
593,Uromyi agili H2514,terminal,1.700471,1.676688,1.014184511,ASTRAL
594,  ,internal,0.348616,0.072193,4.828944635,ASTRAL
595,Polyst peclis YPM137548,terminal,0.51468,0.277753,1.853013289,ASTRAL
596,Polyst peclis L38120,terminal,0.51468,0.277753,1.853013289,ASTRAL
597,  ,internal,1.534406,1.471129,1.043012543,ASTRAL
598,  ,internal,0.219811,0.791773,0.277618711,ASTRAL
599,Phaeo murina LSUMZ180,terminal,0.033917,0.55535,0.061073197,ASTRAL
600,Phaeo murina LSUMZ456,terminal,0.033917,0.55535,0.061073197,ASTRAL
601,  ,internal,0.230194,0.211997,1.08583612,ASTRAL
602,Phaeo murina LSUMZ48557,terminal,0.264112,0.767348,0.344188035,ASTRAL
603,  ,internal,0.959489,0.018619,51.53278909,ASTRAL
604,Phaeo murina L48589,terminal,1.2236,0.785967,1.556808365,ASTRAL
605,  ,internal,0.375264,1.190286,0.315272128,ASTRAL
606,Phymyi gricep SB14160,terminal,0.077828,0.584775,0.133090505,ASTRAL
607,Phymyi weeden L58430,terminal,0.077828,0.584775,0.133090505,ASTRAL
608,  ,internal,0.657914,0.109969,5.982722404,ASTRAL
609,Phymyi fastus SP93548,terminal,0.735742,0.694744,1.059011665,ASTRAL
610,  ,internal,0.863122,1.281509,0.673520046,ASTRAL
611,  ,internal,0.292835,0.11953,2.449887058,ASTRAL
612,Capsie flaveo GCPEII12,terminal,1.891699,2.095783,0.902621598,ASTRAL
613,  ,internal,0.377198,0.444871,0.847881745,ASTRAL
614,  ,internal,0.024598,0.15339,0.160362475,ASTRAL
615,Suiriri suiri MUSP83359,terminal,0.158174,0.27855,0.567847783,ASTRAL
616,Suiriri suiri MZUSP79709,terminal,0.158174,0.27855,0.567847783,ASTRAL
617,  ,internal,0.151928,0.119521,1.271140636,ASTRAL
618,Suiriri suiri KU2812,terminal,0.310102,0.398071,0.779011784,ASTRAL
619,  ,internal,0.314233,0.029896,10.51087102,ASTRAL
620,Suiriri suiri L18799,terminal,0.624335,0.427967,1.458839116,ASTRAL
621,  ,internal,1.66916,2.266077,0.736585738,ASTRAL
622,  ,internal,0.043482,0.06909,0.629353018,ASTRAL
623,Elaen falla F331074,terminal,0.112816,0.381367,0.295820037,ASTRAL
624,Elaen falla KU6293,terminal,0.112816,0.381367,0.295820037,ASTRAL
625,  ,internal,0.165741,0.051128,3.241687529,ASTRAL
626,Elaen martin W65272,terminal,0.278557,0.432494,0.644071363,ASTRAL
627,  ,internal,0.023471,0.058723,0.39969007,ASTRAL
628,Elaen paltan K3955,terminal,0.302028,0.491217,0.614856571,ASTRAL
629,  ,internal,0.080059,0.027812,2.878577592,ASTRAL
630,Elaen franzii L28247,terminal,0.382086,0.519029,0.736155398,ASTRAL
631,  ,internal,0.140858,0.084639,1.664220986,ASTRAL
632,Elaen paltan K14809,terminal,0.522945,0.603668,0.866279147,ASTRAL
633,  ,internal,0.132245,0.00494,26.77024291,ASTRAL
634,Elaen albcep A2714,terminal,0.65519,0.608608,1.076538593,ASTRAL
635,  ,internal,0.137108,0.107931,1.270330118,ASTRAL
636,Elaen albcep A12145,terminal,0.792298,0.716539,1.105729067,ASTRAL
637,  ,internal,0.159376,0.127837,1.246712611,ASTRAL
638,Elaen chisis L26884,terminal,0.951674,0.844376,1.127073721,ASTRAL
639,  ,internal,0.062048,0.295771,0.209783921,ASTRAL
640,Elaen spelis L42601,terminal,0.112507,0.399033,0.281949112,ASTRAL
641,Elaen pelzel L7249,terminal,0.112507,0.399033,0.281949112,ASTRAL
642,  ,internal,0.733096,0.608362,1.20503253,ASTRAL
643,Elaen partri L48581,terminal,0.845603,1.007395,0.839395669,ASTRAL
644,  ,internal,0.168119,0.132752,1.266414065,ASTRAL
645,  ,internal,0.293205,0.128825,2.275994566,ASTRAL
646,Elaen obsura L38275,terminal,0.151885,0.238527,0.636762295,ASTRAL
647,Elaen flavter L6792,terminal,0.151885,0.238527,0.636762295,ASTRAL
648,  ,internal,0.287895,0.326245,0.882450306,ASTRAL
649,Elaen dayi A4751,terminal,0.43978,0.564772,0.778685912,ASTRAL
650,  ,internal,0.018168,0.053527,0.33941749,ASTRAL
651,Elaen obsura MPEGDZ6727,terminal,0.457949,0.6183,0.740658257,ASTRAL
652,  ,internal,0.636722,0.525034,1.212725271,ASTRAL
653,Elaen gigas L43022,terminal,1.09467,1.143334,0.95743676,ASTRAL
654,  ,internal,0.212257,0.125639,1.689419687,ASTRAL
655,  ,internal,0.033494,0.057664,0.580847669,ASTRAL
656,Elaen strera K9711,terminal,1.340422,1.326637,1.010390936,ASTRAL
657,  ,internal,0.187213,0.075807,2.469600433,ASTRAL
658,Elaen criata L14716,terminal,0.128889,0.711289,0.181204827,ASTRAL
659,Elaen rufcep SB11371,terminal,0.128889,0.711289,0.181204827,ASTRAL
660,  ,internal,1.398746,0.691155,2.023780483,ASTRAL
661,  ,internal,0.250627,0.018782,13.34399957,ASTRAL
662,Elaen mesleu MPEGCMN13,terminal,1.778261,1.421226,1.251216203,ASTRAL
663,  ,internal,0.377142,1.23293,0.305890845,ASTRAL
664,Myiopag olall HAMC713,terminal,0.148583,0.927104,0.160265731,ASTRAL
665,Myiopag canic L42803,terminal,0.148583,0.927104,0.160265731,ASTRAL
666,  ,internal,0.318908,0.058046,5.494056438,ASTRAL
667,Myiopag canic L6656,terminal,0.467491,0.98515,0.474537888,ASTRAL
668,  ,internal,0.145109,0.204475,0.709666218,ASTRAL
669,Myiopag canic L29982,terminal,0.612599,1.189625,0.51495135,ASTRAL
670,  ,internal,0.878932,0.971314,0.904889665,ASTRAL
671,Myiopag subcen L5214,terminal,0.152832,0.983792,0.155349911,ASTRAL
672,Myiopag gaim L22839,terminal,0.152832,0.983792,0.155349911,ASTRAL
673,  ,internal,0.930934,0.822242,1.132189793,ASTRAL
674,Myiopag flavtex L42911,terminal,1.083766,1.806033,0.600080951,ASTRAL
675,  ,internal,0.407765,0.354905,1.148941266,ASTRAL
676,  ,internal,0.563239,0.266446,2.113895499,ASTRAL
677,Tyranul elatu L45850,terminal,2.054771,2.427385,0.846495715,ASTRAL
678,  ,internal,0.100633,0.226771,0.443764855,ASTRAL
679,  ,internal,0.181573,0.108979,1.666128337,ASTRAL
680,  ,internal,0.139888,0.100865,1.386883458,ASTRAL
681,Campto obstum LSUMZ42513,terminal,0.256767,0.962541,0.266759546,ASTRAL
682,Campto obstum MPEGDZ6701,terminal,0.256767,0.962541,0.266759546,ASTRAL
683,  ,internal,0.196754,0.282181,0.697261687,ASTRAL
684,Campto obstum L46501,terminal,0.45352,1.244722,0.36435445,ASTRAL
685,  ,internal,0.316023,0.268325,1.177762042,ASTRAL
686,Campto obstum L61272,terminal,0.769543,1.513048,0.508604486,ASTRAL
687,  ,internal,0.578025,0.079741,7.248780427,ASTRAL
688,Campto imber UWB69443,terminal,0.156824,0.740459,0.211792955,ASTRAL
689,Campto imber K1942,terminal,0.156824,0.740459,0.211792955,ASTRAL
690,  ,internal,1.190744,0.852329,1.397047384,ASTRAL
691,  ,internal,0.089084,0.260042,0.34257543,ASTRAL
692,Ornith brunpil L46583,terminal,0.206722,0.895123,0.230942563,ASTRAL
693,Ornith inerm L18502,terminal,0.206722,0.895123,0.230942563,ASTRAL
694,  ,internal,1.22993,0.957707,1.284244555,ASTRAL
695,  ,internal,0.246711,0.279475,0.8827659,ASTRAL
696,Phymyi urolis L1222,terminal,0.067629,0.827318,0.081744867,ASTRAL
697,Phymyi nigropil L34749,terminal,0.067629,0.827318,0.081744867,ASTRAL
698,  ,internal,0.794693,0.567558,1.400196984,ASTRAL
699,Phymyi cincep L32751,terminal,0.862323,1.394876,0.61820764,ASTRAL
700,  ,internal,0.188891,0.272452,0.693300104,ASTRAL
701,Phymyi burme L5455,terminal,1.051214,1.667328,0.630478226,ASTRAL
702,  ,internal,0.63215,0.464977,1.359529611,ASTRAL
703,  ,internal,0.18614,0.1576,1.181091371,ASTRAL
704,Mecoc hellm L22744,terminal,0.118,0.700615,0.168423457,ASTRAL
705,Mecoc poecus L32801,terminal,0.118,0.700615,0.168423457,ASTRAL
706,  ,internal,0.499922,0.486091,1.02845352,ASTRAL
707,Mecoc stirus L32034,terminal,0.617922,1.186707,0.520703088,ASTRAL
708,  ,internal,0.454794,0.502036,0.905899179,ASTRAL
709,Mecoc calter L61299,terminal,1.072716,1.688743,0.63521566,ASTRAL
710,  ,internal,0.138725,0.144143,0.962412327,ASTRAL
711,Mecoc minor L34812,terminal,1.211441,1.832886,0.660947271,ASTRAL
712,  ,internal,0.353661,0.070067,5.047468851,ASTRAL
713,Phymyi plucep L44287,terminal,0.456644,1.002446,0.455529774,ASTRAL
714,Phymyi scleri L38286,terminal,0.456644,1.002446,0.455529774,ASTRAL
715,  ,internal,0.311703,0.062867,4.958133838,ASTRAL
716,Phymyi vircen SP93543,terminal,0.768347,1.065313,0.721240612,ASTRAL
