GENE,TYPE,ALPH,SQLN,P_A,P_C,P_G,P_T,P_CA,P_AG,P_TA,P_CG,P_TC,P_TG
912,default,0.254284,500,0.293925,0.228227,0.234683,0.243164,1.219113,1.000000,0.087120,0.111212,0.077593,0.301623
913,default,0.061265,500,0.246790,0.187060,0.321229,0.244921,5.905636,1.000000,0.087255,0.118444,0.072933,0.365197
914,default,0.674473,500,0.329653,0.254096,0.177786,0.238464,11.080700,1.000000,0.119247,0.055817,0.169707,0.326423
915,default,1.008273,500,0.259696,0.205531,0.267349,0.267425,8.972207,1.000000,0.072681,0.039686,0.102824,0.324458
916,default,0.327527,500,0.304986,0.202659,0.185904,0.306451,2.706676,1.000000,0.089391,0.085341,0.090707,0.292874
917,default,1.152641,500,0.253909,0.226296,0.215167,0.304628,5.884395,1.000000,0.065677,0.126743,0.095650,0.301265
918,default,0.843164,500,0.260190,0.174863,0.282550,0.282396,5.563548,1.000000,0.158108,0.092045,0.070559,0.321134
919,default,0.829700,500,0.262111,0.220990,0.288761,0.228138,4.649603,1.000000,0.091404,0.110962,0.137528,0.316843
920,default,1.460653,500,0.326308,0.168765,0.207413,0.297514,16.600021,1.000000,0.082632,0.143443,0.062348,0.351461
921,default,0.061817,500,0.354792,0.150177,0.221825,0.273206,3.134801,1.000000,0.220598,0.095779,0.146374,0.231140
922,default,0.417447,500,0.295679,0.187434,0.235534,0.281354,7.349606,1.000000,0.101664,0.095028,0.116034,0.306341
923,default,0.836073,500,0.321611,0.209120,0.229048,0.240222,3.833990,1.000000,0.137127,0.068250,0.094833,0.351831
924,default,0.470646,500,0.311908,0.190465,0.178694,0.318933,5.308492,1.000000,0.063745,0.092426,0.090340,0.327111
925,default,0.820133,500,0.357517,0.141973,0.186474,0.314037,12.621493,1.000000,0.078069,0.175880,0.205713,0.339020
926,default,2.442762,500,0.341483,0.170217,0.254887,0.233413,2.574258,1.000000,0.114720,0.093184,0.131129,0.340158
927,default,0.304139,500,0.177951,0.275651,0.296680,0.249718,3.133499,1.000000,0.126557,0.108681,0.104461,0.293687
928,default,0.230317,500,0.281224,0.249093,0.209351,0.260332,23.034200,1.000000,0.116398,0.061242,0.105253,0.343216
929,default,0.128920,500,0.224768,0.217823,0.280816,0.276593,8.392398,1.000000,0.106893,0.107758,0.073791,0.374999
930,default,0.379511,500,0.242881,0.192689,0.278989,0.285441,4.345394,1.000000,0.123456,0.096132,0.133147,0.179701
931,default,0.977568,500,0.296064,0.234019,0.220969,0.248947,3.465614,1.000000,0.056950,0.100213,0.135404,0.300076
932,default,1.139436,500,0.326066,0.241940,0.196485,0.235509,5.317351,1.000000,0.120239,0.058922,0.060502,0.265455
933,default,0.124520,500,0.370709,0.196126,0.211613,0.221552,7.740598,1.000000,0.069111,0.154268,0.125580,0.325529
934,default,0.412721,500,0.298372,0.181772,0.292332,0.227524,6.621876,1.000000,0.076691,0.100373,0.073914,0.236539
935,default,0.602446,500,0.303301,0.206104,0.220471,0.270124,5.255942,1.000000,0.050643,0.073243,0.125671,0.332402
936,default,0.204734,500,0.291021,0.234604,0.243965,0.230410,20.695788,1.000000,0.056931,0.139555,0.137366,0.217388
937,default,0.009884,500,0.287544,0.246636,0.212554,0.253266,2.721183,1.000000,0.114680,0.157803,0.037431,0.273437
938,default,3.039986,500,0.298039,0.256481,0.192765,0.252715,5.159212,1.000000,0.123368,0.043443,0.123358,0.297750
939,default,1.419512,500,0.317897,0.175061,0.219331,0.287711,6.991145,1.000000,0.089399,0.051797,0.109470,0.353255
940,default,0.384686,500,0.358639,0.185816,0.281579,0.173966,2.438500,1.000000,0.181193,0.095857,0.055429,0.213396
941,default,0.445303,500,0.375947,0.228133,0.159947,0.235972,6.225170,1.000000,0.102722,0.073040,0.130800,0.274082
942,default,0.538186,500,0.218622,0.275155,0.278447,0.227775,1.969493,1.000000,0.094478,0.139609,0.135381,0.224703
943,default,0.142638,500,0.260478,0.238640,0.258319,0.242564,14.368603,1.000000,0.047225,0.074239,0.120982,0.348802
944,default,0.410660,500,0.267643,0.214585,0.263627,0.254146,2.528764,1.000000,0.048402,0.111674,0.093186,0.349679
945,default,1.087668,500,0.284750,0.203973,0.251282,0.259995,6.949189,1.000000,0.178682,0.110934,0.084427,0.226526
946,default,0.060667,500,0.267438,0.274196,0.166950,0.291416,14.969044,1.000000,0.017880,0.085411,0.238517,0.336873
947,default,0.047262,500,0.282015,0.218905,0.243841,0.255239,10.617734,1.000000,0.104937,0.089691,0.103978,0.401324
948,default,0.151980,500,0.319556,0.265929,0.202936,0.211578,5.376197,1.000000,0.102354,0.071490,0.059304,0.336359
949,default,0.253942,500,0.349271,0.207886,0.190066,0.252777,11.944514,1.000000,0.058766,0.116614,0.076434,0.202459
950,default,1.858190,500,0.323085,0.188515,0.270998,0.217402,8.704439,1.000000,0.052004,0.126714,0.109461,0.400056
951,default,0.744582,500,0.282144,0.151369,0.303368,0.263119,4.044300,1.000000,0.142389,0.076212,0.176585,0.305062
952,default,0.564847,500,0.338420,0.242640,0.200408,0.218531,16.791748,1.000000,0.036032,0.183860,0.106960,0.316518
953,default,1.856172,500,0.270277,0.216250,0.245366,0.268107,4.438681,1.000000,0.084446,0.080017,0.200707,0.342872
954,default,2.186807,500,0.307476,0.223456,0.185401,0.283667,3.536263,1.000000,0.074098,0.080096,0.141402,0.312802
955,default,1.334471,500,0.352414,0.112003,0.330222,0.205361,5.164249,1.000000,0.034158,0.100907,0.140422,0.335707
956,default,0.158936,500,0.274344,0.214272,0.242513,0.268871,2.822776,1.000000,0.054436,0.078822,0.137259,0.193039
957,default,1.212041,500,0.238872,0.202615,0.225340,0.333173,2.491366,1.000000,0.087694,0.099561,0.093123,0.326088
958,default,0.663350,500,0.316156,0.207798,0.226886,0.249160,6.310564,1.000000,0.062611,0.132719,0.108780,0.247860
959,default,0.193116,500,0.230649,0.199476,0.342193,0.227682,4.934722,1.000000,0.110878,0.101854,0.077414,0.310265
960,default,0.593853,500,0.263313,0.180555,0.310500,0.245632,11.445195,1.000000,0.065127,0.079802,0.122229,0.306799
961,default,1.244141,500,0.322612,0.233861,0.201945,0.241582,25.707503,1.000000,0.078705,0.079052,0.049131,0.538731
962,default,0.784720,500,0.284278,0.240718,0.274644,0.200360,10.607688,1.000000,0.167734,0.082023,0.046684,0.203332
963,default,0.171284,500,0.299245,0.166125,0.281989,0.252641,12.203509,1.000000,0.188121,0.154920,0.139844,0.206964
964,default,2.845998,500,0.304214,0.166985,0.224316,0.304486,3.611045,1.000000,0.070679,0.157810,0.145283,0.274530
965,default,0.739281,500,0.300295,0.218563,0.200520,0.280622,6.470987,1.000000,0.170657,0.048714,0.158217,0.304371
966,default,0.357995,500,0.296652,0.216429,0.190561,0.296358,5.833088,1.000000,0.046532,0.072906,0.142827,0.318302
967,default,1.595408,500,0.275762,0.178194,0.294463,0.251580,3.580686,1.000000,0.181553,0.122151,0.057737,0.354161
968,default,0.062076,500,0.257322,0.217216,0.239721,0.285741,28.576527,1.000000,0.131557,0.084046,0.066729,0.320531
969,default,0.870254,500,0.288280,0.268041,0.199705,0.243974,5.156861,1.000000,0.061076,0.138432,0.085035,0.267585
970,default,0.712602,500,0.363074,0.203084,0.183914,0.249928,2.424198,1.000000,0.092582,0.093149,0.122525,0.180897
971,default,0.193752,500,0.352817,0.194238,0.236836,0.216109,5.291991,1.000000,0.058725,0.062175,0.099100,0.319663
972,default,1.288318,500,0.274894,0.212524,0.302227,0.210355,1.968695,1.000000,0.089668,0.146566,0.094213,0.289444
973,default,1.072946,500,0.262293,0.200267,0.246132,0.291308,6.318608,1.000000,0.155205,0.108070,0.087846,0.328521
974,default,0.269936,500,0.283351,0.206416,0.224172,0.286061,4.607818,1.000000,0.056488,0.028854,0.117606,0.462641
975,default,0.209589,500,0.379396,0.204985,0.230655,0.184964,4.040329,1.000000,0.075416,0.137896,0.149957,0.304616
976,default,1.605057,500,0.315206,0.218316,0.194759,0.271719,12.134891,1.000000,0.135988,0.101400,0.145450,0.137287
977,default,0.013327,500,0.327569,0.197727,0.299866,0.174839,4.824447,1.000000,0.077554,0.057934,0.122533,0.286626
978,default,0.638647,500,0.355855,0.187916,0.230941,0.225288,15.477811,1.000000,0.051976,0.098489,0.085943,0.439352
979,default,0.303909,500,0.342573,0.217068,0.209197,0.231162,3.018439,1.000000,0.071171,0.097438,0.139965,0.262093
980,default,1.978265,500,0.278549,0.147405,0.274639,0.299407,5.843774,1.000000,0.051722,0.096363,0.089662,0.280345
981,default,0.001337,500,0.296140,0.205044,0.269718,0.229098,4.059878,1.000000,0.083604,0.114044,0.183855,0.314602
982,default,0.115495,500,0.286752,0.230094,0.229636,0.253518,5.838518,1.000000,0.061964,0.100659,0.181759,0.179187
983,default,1.202150,500,0.208686,0.200250,0.283216,0.307848,49.983397,1.000000,0.151763,0.049165,0.149704,0.281736
984,default,0.765265,500,0.272568,0.206342,0.272449,0.248641,17.208689,1.000000,0.041194,0.106982,0.171213,0.237457
985,default,0.232156,500,0.281147,0.153470,0.320835,0.244548,4.289571,1.000000,0.197425,0.047006,0.101325,0.411023
986,default,0.896833,500,0.267615,0.280949,0.206436,0.245000,3.372008,1.000000,0.097314,0.167839,0.091903,0.388685
987,default,0.171570,500,0.278234,0.197499,0.249088,0.275179,1.511336,1.000000,0.152869,0.192076,0.180282,0.218519
988,default,0.220590,500,0.262512,0.227760,0.231820,0.277909,7.223829,1.000000,0.067001,0.196109,0.047958,0.406076
989,default,2.284526,500,0.331362,0.210895,0.244940,0.212803,11.827403,1.000000,0.102681,0.057380,0.104593,0.275226
990,default,1.495481,500,0.214111,0.261597,0.318079,0.206213,4.435566,1.000000,0.058744,0.089579,0.066653,0.409220
991,default,0.517596,500,0.246109,0.276658,0.192103,0.285130,17.349673,1.000000,0.084363,0.058797,0.093502,0.388782
992,default,1.362908,500,0.274615,0.234161,0.217557,0.273667,2.409567,1.000000,0.078930,0.108112,0.099170,0.266456
993,default,1.431262,500,0.340021,0.202118,0.239842,0.218019,4.191161,1.000000,0.150521,0.204260,0.096510,0.238134
994,default,1.695053,500,0.338302,0.197667,0.217677,0.246354,3.060758,1.000000,0.055113,0.099369,0.111756,0.348584
995,default,0.003633,500,0.325846,0.196317,0.202633,0.275204,5.024790,1.000000,0.163736,0.114944,0.173428,0.273351
996,default,1.686661,500,0.274079,0.189349,0.272862,0.263709,14.693721,1.000000,0.060109,0.057577,0.143644,0.256735
997,default,1.282064,500,0.230677,0.219581,0.238753,0.310989,4.627040,1.000000,0.163564,0.159571,0.135625,0.239991
998,default,0.121010,500,0.399061,0.247071,0.182859,0.171008,2.099494,1.000000,0.102899,0.073452,0.093222,0.388206
999,default,0.111311,500,0.229016,0.221967,0.280397,0.268620,5.924692,1.000000,0.155602,0.039514,0.124624,0.331580
1000,default,1.832240,500,0.299808,0.221914,0.228181,0.250096,3.918644,1.000000,0.052471,0.148858,0.183585,0.223889
